
  0% | 0/18 | ?it/s
T51/51, E91/250 => loss: 0.511: :  94% | 17/18 |  9.04it/s
T51/51, E91/250 => loss: 0.511: :  94% | 17/18 |  9.04it/s
T51/51, E91/250 => loss: 0.511: : 100% | 18/18 |  9.22it/s

  0% | 0/18 | ?it/s
T51/51, E92/250 => loss: 0.513: :   0% | 0/18 | ?it/s
T51/51, E92/250 => loss: 0.513: :   6% | 1/18 |  9.52it/s
T51/51, E92/250 => loss: 0.51: :   6% | 1/18 |  9.52it/s 
T51/51, E92/250 => loss: 0.51: :  11% | 2/18 |  9.37it/s
T51/51, E92/250 => loss: 0.509: :  11% | 2/18 |  9.37it/s
T51/51, E92/250 => loss: 0.509: :  17% | 3/18 |  9.28it/s
T51/51, E92/250 => loss: 0.509: :  17% | 3/18 |  9.28it/s
T51/51, E92/250 => loss: 0.509: :  22% | 4/18 |  9.22it/s
T51/51, E92/250 => loss: 0.51: :  22% | 4/18 |  9.22it/s 
T51/51, E92/250 => loss: 0.51: :  28% | 5/18 |  9.17it/s
T51/51, E92/250 => loss: 0.508: :  28% | 5/18 |  9.17it/s
T51/51, E92/250 => loss: 0.508: :  33% | 6/18 |  9.14it/s
T51/51, E92/250 => loss: 0.508: :  33% | 6/18 |  9.14it/s
T51/51, E92/250 => loss: 0.508: :  39% | 7/18 |  9.11it/s
T51/51, E92/250 => loss: 0.508: :  39% | 7/18 |  9.11it/s
T51/51, E92/250 => loss: 0.508: :  44% | 8/18 |  9.14it/s
T51/51, E92/250 => loss: 0.508: :  44% | 8/18 |  9.14it/s
T51/51, E92/250 => loss: 0.508: :  50% | 9/18 |  9.16it/s
T51/51, E92/250 => loss: 0.51: :  50% | 9/18 |  9.16it/s 
T51/51, E92/250 => loss: 0.51: :  56% | 10/18 |  9.18it/s
T51/51, E92/250 => loss: 0.51: :  56% | 10/18 |  9.18it/s
T51/51, E92/250 => loss: 0.51: :  61% | 11/18 |  9.06it/s
T51/51, E92/250 => loss: 0.51: :  61% | 11/18 |  9.06it/s
T51/51, E92/250 => loss: 0.51: :  67% | 12/18 |  9.10it/s
T51/51, E92/250 => loss: 0.51: :  67% | 12/18 |  9.10it/s
T51/51, E92/250 => loss: 0.51: :  72% | 13/18 |  9.14it/s
T51/51, E92/250 => loss: 0.51: :  72% | 13/18 |  9.14it/s
T51/51, E92/250 => loss: 0.51: :  78% | 14/18 |  9.16it/s
T51/51, E92/250 => loss: 0.509: :  78% | 14/18 |  9.16it/s
T51/51, E92/250 => loss: 0.509: :  83% | 15/18 |  9.17it/s
T51/51, E92/250 => loss: 0.51: :  83% | 15/18 |  9.17it/s 
T51/51, E92/250 => loss: 0.51: :  89% | 16/18 |  9.16it/s
T51/51, E92/250 => loss: 0.51: :  89% | 16/18 |  9.16it/s
T51/51, E92/250 => loss: 0.51: :  94% | 17/18 |  9.14it/s
T51/51, E92/250 => loss: 0.51: :  94% | 17/18 |  9.14it/s
T51/51, E92/250 => loss: 0.51: : 100% | 18/18 |  9.31it/s

  0% | 0/18 | ?it/s
T51/51, E93/250 => loss: 0.501: :   0% | 0/18 | ?it/s
T51/51, E93/250 => loss: 0.501: :   6% | 1/18 |  9.59it/s
T51/51, E93/250 => loss: 0.503: :   6% | 1/18 |  9.59it/s
T51/51, E93/250 => loss: 0.503: :  11% | 2/18 |  9.44it/s
T51/51, E93/250 => loss: 0.503: :  11% | 2/18 |  9.44it/s
T51/51, E93/250 => loss: 0.503: :  17% | 3/18 |  9.33it/s
T51/51, E93/250 => loss: 0.505: :  17% | 3/18 |  9.33it/s
T51/51, E93/250 => loss: 0.505: :  22% | 4/18 |  9.25it/s
T51/51, E93/250 => loss: 0.505: :  22% | 4/18 |  9.25it/s
T51/51, E93/250 => loss: 0.505: :  28% | 5/18 |  9.18it/s
T51/51, E93/250 => loss: 0.506: :  28% | 5/18 |  9.18it/s
T51/51, E93/250 => loss: 0.506: :  33% | 6/18 |  9.11it/s
T51/51, E93/250 => loss: 0.506: :  33% | 6/18 |  9.11it/s
T51/51, E93/250 => loss: 0.506: :  39% | 7/18 |  9.05it/s
T51/51, E93/250 => loss: 0.507: :  39% | 7/18 |  9.05it/s
T51/51, E93/250 => loss: 0.507: :  44% | 8/18 |  9.01it/s
T51/51, E93/250 => loss: 0.507: :  44% | 8/18 |  9.01it/s
T51/51, E93/250 => loss: 0.507: :  50% | 9/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  50% | 9/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  56% | 10/18 |  8.99it/s
T51/51, E93/250 => loss: 0.507: :  56% | 10/18 |  8.99it/s
T51/51, E93/250 => loss: 0.507: :  61% | 11/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  61% | 11/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  67% | 12/18 |  9.01it/s
T51/51, E93/250 => loss: 0.507: :  67% | 12/18 |  9.01it/s
T51/51, E93/250 => loss: 0.507: :  72% | 13/18 |  9.02it/s
T51/51, E93/250 => loss: 0.506: :  72% | 13/18 |  9.02it/s
T51/51, E93/250 => loss: 0.506: :  78% | 14/18 |  9.02it/s
T51/51, E93/250 => loss: 0.507: :  78% | 14/18 |  9.02it/s
T51/51, E93/250 => loss: 0.507: :  83% | 15/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  83% | 15/18 |  9.00it/s
T51/51, E93/250 => loss: 0.507: :  89% | 16/18 |  8.97it/s
T51/51, E93/250 => loss: 0.508: :  89% | 16/18 |  8.97it/s
T51/51, E93/250 => loss: 0.508: :  94% | 17/18 |  8.96it/s
T51/51, E93/250 => loss: 0.507: :  94% | 17/18 |  8.96it/s
T51/51, E93/250 => loss: 0.507: : 100% | 18/18 |  9.18it/s

  0% | 0/18 | ?it/s
T51/51, E94/250 => loss: 0.502: :   0% | 0/18 | ?it/s
T51/51, E94/250 => loss: 0.502: :   6% | 1/18 |  9.82it/s
T51/51, E94/250 => loss: 0.506: :   6% | 1/18 |  9.82it/s
T51/51, E94/250 => loss: 0.506: :  11% | 2/18 |  9.57it/s
T51/51, E94/250 => loss: 0.506: :  11% | 2/18 |  9.57it/s
T51/51, E94/250 => loss: 0.506: :  17% | 3/18 |  9.38it/s
T51/51, E94/250 => loss: 0.507: :  17% | 3/18 |  9.38it/s
T51/51, E94/250 => loss: 0.507: :  22% | 4/18 |  9.24it/s
T51/51, E94/250 => loss: 0.507: :  22% | 4/18 |  9.24it/s
T51/51, E94/250 => loss: 0.507: :  28% | 5/18 |  9.13it/s
T51/51, E94/250 => loss: 0.506: :  28% | 5/18 |  9.13it/s
T51/51, E94/250 => loss: 0.506: :  33% | 6/18 |  9.06it/s
T51/51, E94/250 => loss: 0.506: :  33% | 6/18 |  9.06it/s
T51/51, E94/250 => loss: 0.506: :  39% | 7/18 |  9.01it/s
T51/51, E94/250 => loss: 0.505: :  39% | 7/18 |  9.01it/s
T51/51, E94/250 => loss: 0.505: :  44% | 8/18 |  8.97it/s
T51/51, E94/250 => loss: 0.505: :  44% | 8/18 |  8.97it/s
T51/51, E94/250 => loss: 0.505: :  50% | 9/18 |  8.94it/s
T51/51, E94/250 => loss: 0.505: :  50% | 9/18 |  8.94it/s
T51/51, E94/250 => loss: 0.505: :  56% | 10/18 |  8.94it/s
T51/51, E94/250 => loss: 0.506: :  56% | 10/18 |  8.94it/s
T51/51, E94/250 => loss: 0.506: :  61% | 11/18 |  8.94it/s
T51/51, E94/250 => loss: 0.505: :  61% | 11/18 |  8.94it/s
T51/51, E94/250 => loss: 0.505: :  67% | 12/18 |  8.93it/s
T51/51, E94/250 => loss: 0.506: :  67% | 12/18 |  8.93it/s
T51/51, E94/250 => loss: 0.506: :  72% | 13/18 |  8.92it/s
T51/51, E94/250 => loss: 0.506: :  72% | 13/18 |  8.92it/s
T51/51, E94/250 => loss: 0.506: :  78% | 14/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  78% | 14/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  83% | 15/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  83% | 15/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  89% | 16/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  89% | 16/18 |  8.91it/s
T51/51, E94/250 => loss: 0.506: :  94% | 17/18 |  8.94it/s
T51/51, E94/250 => loss: 0.507: :  94% | 17/18 |  8.94it/s
T51/51, E94/250 => loss: 0.507: : 100% | 18/18 |  9.17it/s

  0% | 0/18 | ?it/s
T51/51, E95/250 => loss: 0.506: :   0% | 0/18 | ?it/s
T51/51, E95/250 => loss: 0.504: :   0% | 0/18 | ?it/s
T51/51, E95/250 => loss: 0.504: :  11% | 2/18 |  9.52it/s
T51/51, E95/250 => loss: 0.502: :  11% | 2/18 |  9.52it/s
T51/51, E95/250 => loss: 0.502: :  17% | 3/18 |  9.37it/s
T51/51, E95/250 => loss: 0.502: :  17% | 3/18 |  9.37it/s
T51/51, E95/250 => loss: 0.502: :  22% | 4/18 |  9.25it/s
T51/51, E95/250 => loss: 0.503: :  22% | 4/18 |  9.25it/s
T51/51, E95/250 => loss: 0.503: :  28% | 5/18 |  9.15it/s
T51/51, E95/250 => loss: 0.503: :  28% | 5/18 |  9.15it/s
T51/51, E95/250 => loss: 0.503: :  33% | 6/18 |  9.09it/s
T51/51, E95/250 => loss: 0.503: :  33% | 6/18 |  9.09it/s
T51/51, E95/250 => loss: 0.503: :  39% | 7/18 |  9.04it/s
T51/51, E95/250 => loss: 0.504: :  39% | 7/18 |  9.04it/s
T51/51, E95/250 => loss: 0.504: :  44% | 8/18 |  9.00it/s
T51/51, E95/250 => loss: 0.504: :  44% | 8/18 |  9.00it/s
T51/51, E95/250 => loss: 0.504: :  50% | 9/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  50% | 9/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  56% | 10/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  56% | 10/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  61% | 11/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  61% | 11/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  67% | 12/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  67% | 12/18 |  8.97it/s
T51/51, E95/250 => loss: 0.505: :  72% | 13/18 |  8.96it/s
T51/51, E95/250 => loss: 0.505: :  72% | 13/18 |  8.96it/s
T51/51, E95/250 => loss: 0.505: :  78% | 14/18 |  8.94it/s
T51/51, E95/250 => loss: 0.505: :  78% | 14/18 |  8.94it/s
T51/51, E95/250 => loss: 0.505: :  83% | 15/18 |  8.93it/s
T51/51, E95/250 => loss: 0.505: :  83% | 15/18 |  8.93it/s
T51/51, E95/250 => loss: 0.505: :  89% | 16/18 |  8.91it/s
T51/51, E95/250 => loss: 0.505: :  89% | 16/18 |  8.91it/s
T51/51, E95/250 => loss: 0.505: :  94% | 17/18 |  8.90it/s
T51/51, E95/250 => loss: 0.505: :  94% | 17/18 |  8.90it/s
T51/51, E95/250 => loss: 0.505: : 100% | 18/18 |  9.16it/s

  0% | 0/18 | ?it/s
T51/51, E96/250 => loss: 0.501: :   0% | 0/18 | ?it/s
T51/51, E96/250 => loss: 0.501: :   6% | 1/18 |  9.53it/s
T51/51, E96/250 => loss: 0.503: :   6% | 1/18 |  9.53it/s
T51/51, E96/250 => loss: 0.503: :  11% | 2/18 |  9.34it/s
T51/51, E96/250 => loss: 0.503: :  11% | 2/18 |  9.34it/s
T51/51, E96/250 => loss: 0.503: :  17% | 3/18 |  9.22it/s
T51/51, E96/250 => loss: 0.502: :  17% | 3/18 |  9.22it/s
T51/51, E96/250 => loss: 0.502: :  22% | 4/18 |  9.13it/s
T51/51, E96/250 => loss: 0.502: :  22% | 4/18 |  9.13it/s
T51/51, E96/250 => loss: 0.502: :  28% | 5/18 |  9.06it/s
T51/51, E96/250 => loss: 0.502: :  28% | 5/18 |  9.06it/s
T51/51, E96/250 => loss: 0.502: :  33% | 6/18 |  9.01it/s
T51/51, E96/250 => loss: 0.502: :  33% | 6/18 |  9.01it/s
T51/51, E96/250 => loss: 0.502: :  39% | 7/18 |  8.98it/s
T51/51, E96/250 => loss: 0.502: :  39% | 7/18 |  8.98it/s
T51/51, E96/250 => loss: 0.502: :  44% | 8/18 |  8.95it/s
T51/51, E96/250 => loss: 0.503: :  44% | 8/18 |  8.95it/s
T51/51, E96/250 => loss: 0.503: :  50% | 9/18 |  8.92it/s
T51/51, E96/250 => loss: 0.503: :  50% | 9/18 |  8.92it/s
T51/51, E96/250 => loss: 0.503: :  56% | 10/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  56% | 10/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  61% | 11/18 |  8.88it/s
T51/51, E96/250 => loss: 0.503: :  61% | 11/18 |  8.88it/s
T51/51, E96/250 => loss: 0.503: :  67% | 12/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  67% | 12/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  72% | 13/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  72% | 13/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  78% | 14/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  78% | 14/18 |  8.87it/s
T51/51, E96/250 => loss: 0.503: :  83% | 15/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  83% | 15/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  89% | 16/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  89% | 16/18 |  8.89it/s
T51/51, E96/250 => loss: 0.503: :  94% | 17/18 |  8.90it/s
T51/51, E96/250 => loss: 0.504: :  94% | 17/18 |  8.90it/s
T51/51, E96/250 => loss: 0.504: : 100% | 18/18 |  9.10it/s

  0% | 0/18 | ?it/s
T51/51, E97/250 => loss: 0.498: :   0% | 0/18 | ?it/s
T51/51, E97/250 => loss: 0.498: :   6% | 1/18 |  9.68it/s
T51/51, E97/250 => loss: 0.5: :   6% | 1/18 |  9.68it/s  
T51/51, E97/250 => loss: 0.5: :  11% | 2/18 |  9.45it/s
T51/51, E97/250 => loss: 0.5: :  11% | 2/18 |  9.45it/s
T51/51, E97/250 => loss: 0.5: :  17% | 3/18 |  9.30it/s
T51/51, E97/250 => loss: 0.5: :  17% | 3/18 |  9.30it/s
T51/51, E97/250 => loss: 0.5: :  22% | 4/18 |  9.20it/s
T51/51, E97/250 => loss: 0.501: :  22% | 4/18 |  9.20it/s
T51/51, E97/250 => loss: 0.501: :  28% | 5/18 |  9.12it/s
T51/51, E97/250 => loss: 0.502: :  28% | 5/18 |  9.12it/s
T51/51, E97/250 => loss: 0.502: :  33% | 6/18 |  9.05it/s
T51/51, E97/250 => loss: 0.502: :  33% | 6/18 |  9.05it/s
T51/51, E97/250 => loss: 0.502: :  39% | 7/18 |  9.00it/s
T51/51, E97/250 => loss: 0.502: :  39% | 7/18 |  9.00it/s
T51/51, E97/250 => loss: 0.502: :  44% | 8/18 |  8.97it/s
T51/51, E97/250 => loss: 0.502: :  44% | 8/18 |  8.97it/s
T51/51, E97/250 => loss: 0.502: :  50% | 9/18 |  8.94it/s
T51/51, E97/250 => loss: 0.502: :  50% | 9/18 |  8.94it/s
T51/51, E97/250 => loss: 0.502: :  56% | 10/18 |  8.92it/s
T51/51, E97/250 => loss: 0.502: :  56% | 10/18 |  8.92it/s
T51/51, E97/250 => loss: 0.502: :  61% | 11/18 |  8.93it/s
T51/51, E97/250 => loss: 0.502: :  61% | 11/18 |  8.93it/s
T51/51, E97/250 => loss: 0.502: :  67% | 12/18 |  8.94it/s
T51/51, E97/250 => loss: 0.503: :  67% | 12/18 |  8.94it/s
T51/51, E97/250 => loss: 0.503: :  72% | 13/18 |  8.94it/s
T51/51, E97/250 => loss: 0.502: :  72% | 13/18 |  8.94it/s
T51/51, E97/250 => loss: 0.502: :  78% | 14/18 |  8.95it/s
T51/51, E97/250 => loss: 0.503: :  78% | 14/18 |  8.95it/s
T51/51, E97/250 => loss: 0.503: :  83% | 15/18 |  8.96it/s
T51/51, E97/250 => loss: 0.503: :  83% | 15/18 |  8.96it/s
T51/51, E97/250 => loss: 0.503: :  89% | 16/18 |  8.95it/s
T51/51, E97/250 => loss: 0.502: :  89% | 16/18 |  8.95it/s
T51/51, E97/250 => loss: 0.502: :  94% | 17/18 |  8.93it/s
T51/51, E97/250 => loss: 0.503: :  94% | 17/18 |  8.93it/s
T51/51, E97/250 => loss: 0.503: : 100% | 18/18 |  9.14it/s

  0% | 0/18 | ?it/s
T51/51, E98/250 => loss: 0.497: :   0% | 0/18 | ?it/s
T51/51, E98/250 => loss: 0.497: :   6% | 1/18 |  9.44it/s
T51/51, E98/250 => loss: 0.498: :   6% | 1/18 |  9.44it/s
T51/51, E98/250 => loss: 0.498: :  11% | 2/18 |  9.30it/s
T51/51, E98/250 => loss: 0.501: :  11% | 2/18 |  9.30it/s
T51/51, E98/250 => loss: 0.501: :  17% | 3/18 |  9.19it/s
T51/51, E98/250 => loss: 0.501: :  17% | 3/18 |  9.19it/s
T51/51, E98/250 => loss: 0.501: :  22% | 4/18 |  9.11it/s
T51/51, E98/250 => loss: 0.5: :  22% | 4/18 |  9.11it/s  
T51/51, E98/250 => loss: 0.5: :  28% | 5/18 |  9.04it/s
T51/51, E98/250 => loss: 0.5: :  28% | 5/18 |  9.04it/s
T51/51, E98/250 => loss: 0.5: :  33% | 6/18 |  9.00it/s
T51/51, E98/250 => loss: 0.501: :  33% | 6/18 |  9.00it/s
T51/51, E98/250 => loss: 0.501: :  39% | 7/18 |  8.97it/s
T51/51, E98/250 => loss: 0.5: :  39% | 7/18 |  8.97it/s  
T51/51, E98/250 => loss: 0.5: :  44% | 8/18 |  8.95it/s
T51/51, E98/250 => loss: 0.501: :  44% | 8/18 |  8.95it/s
T51/51, E98/250 => loss: 0.501: :  50% | 9/18 |  8.94it/s
T51/51, E98/250 => loss: 0.501: :  50% | 9/18 |  8.94it/s
T51/51, E98/250 => loss: 0.501: :  56% | 10/18 |  8.95it/s
T51/51, E98/250 => loss: 0.502: :  56% | 10/18 |  8.95it/s
T51/51, E98/250 => loss: 0.502: :  61% | 11/18 |  8.96it/s
T51/51, E98/250 => loss: 0.502: :  61% | 11/18 |  8.96it/s
T51/51, E98/250 => loss: 0.502: :  67% | 12/18 |  8.97it/s
T51/51, E98/250 => loss: 0.502: :  67% | 12/18 |  8.97it/s
T51/51, E98/250 => loss: 0.502: :  72% | 13/18 |  8.96it/s
T51/51, E98/250 => loss: 0.502: :  72% | 13/18 |  8.96it/s
T51/51, E98/250 => loss: 0.502: :  78% | 14/18 |  8.95it/s
T51/51, E98/250 => loss: 0.502: :  78% | 14/18 |  8.95it/s
T51/51, E98/250 => loss: 0.502: :  83% | 15/18 |  8.93it/s
T51/51, E98/250 => loss: 0.502: :  83% | 15/18 |  8.93it/s
T51/51, E98/250 => loss: 0.502: :  89% | 16/18 |  8.90it/s
T51/51, E98/250 => loss: 0.502: :  89% | 16/18 |  8.90it/s
T51/51, E98/250 => loss: 0.502: :  94% | 17/18 |  8.89it/s
T51/51, E98/250 => loss: 0.502: :  94% | 17/18 |  8.89it/s
T51/51, E98/250 => loss: 0.502: : 100% | 18/18 |  9.12it/s

  0% | 0/18 | ?it/s
T51/51, E99/250 => loss: 0.504: :   0% | 0/18 | ?it/s
T51/51, E99/250 => loss: 0.504: :   6% | 1/18 |  9.46it/s
T51/51, E99/250 => loss: 0.506: :   6% | 1/18 |  9.46it/s
T51/51, E99/250 => loss: 0.506: :  11% | 2/18 |  9.29it/s
T51/51, E99/250 => loss: 0.504: :  11% | 2/18 |  9.29it/s
T51/51, E99/250 => loss: 0.504: :  17% | 3/18 |  9.18it/s
T51/51, E99/250 => loss: 0.501: :  17% | 3/18 |  9.18it/s
T51/51, E99/250 => loss: 0.501: :  22% | 4/18 |  9.12it/s
T51/51, E99/250 => loss: 0.5: :  22% | 4/18 |  9.12it/s  
T51/51, E99/250 => loss: 0.5: :  28% | 5/18 |  9.08it/s
T51/51, E99/250 => loss: 0.501: :  28% | 5/18 |  9.08it/s
T51/51, E99/250 => loss: 0.501: :  33% | 6/18 |  9.05it/s
T51/51, E99/250 => loss: 0.501: :  33% | 6/18 |  9.05it/s
T51/51, E99/250 => loss: 0.501: :  39% | 7/18 |  9.02it/s
T51/51, E99/250 => loss: 0.501: :  39% | 7/18 |  9.02it/s
T51/51, E99/250 => loss: 0.501: :  44% | 8/18 |  9.01it/s
T51/51, E99/250 => loss: 0.5: :  44% | 8/18 |  9.01it/s  
T51/51, E99/250 => loss: 0.5: :  50% | 9/18 |  9.01it/s
T51/51, E99/250 => loss: 0.5: :  50% | 9/18 |  9.01it/s
T51/51, E99/250 => loss: 0.5: :  56% | 10/18 |  9.00it/s
T51/51, E99/250 => loss: 0.499: :  56% | 10/18 |  9.00it/s
T51/51, E99/250 => loss: 0.499: :  61% | 11/18 |  8.99it/s
T51/51, E99/250 => loss: 0.5: :  61% | 11/18 |  8.99it/s  
T51/51, E99/250 => loss: 0.5: :  67% | 12/18 |  8.98it/s
T51/51, E99/250 => loss: 0.5: :  67% | 12/18 |  8.98it/s
T51/51, E99/250 => loss: 0.5: :  72% | 13/18 |  8.97it/s
T51/51, E99/250 => loss: 0.5: :  72% | 13/18 |  8.97it/s
T51/51, E99/250 => loss: 0.5: :  78% | 14/18 |  8.95it/s
T51/51, E99/250 => loss: 0.5: :  78% | 14/18 |  8.95it/s
T51/51, E99/250 => loss: 0.5: :  83% | 15/18 |  8.94it/s
T51/51, E99/250 => loss: 0.5: :  83% | 15/18 |  8.94it/s
T51/51, E99/250 => loss: 0.5: :  89% | 16/18 |  8.96it/s
T51/51, E99/250 => loss: 0.5: :  89% | 16/18 |  8.96it/s
T51/51, E99/250 => loss: 0.5: :  94% | 17/18 |  8.98it/s
T51/51, E99/250 => loss: 0.502: :  94% | 17/18 |  8.98it/s
T51/51, E99/250 => loss: 0.502: : 100% | 18/18 |  9.17it/s

  0% | 0/18 | ?it/s
T51/51, E100/250 => loss: 0.496: :   0% | 0/18 | ?it/s
T51/51, E100/250 => loss: 0.496: :   6% | 1/18 |  9.56it/s
T51/51, E100/250 => loss: 0.497: :   6% | 1/18 |  9.56it/s
T51/51, E100/250 => loss: 0.497: :  11% | 2/18 |  9.44it/s
T51/51, E100/250 => loss: 0.497: :  11% | 2/18 |  9.44it/s
T51/51, E100/250 => loss: 0.497: :  17% | 3/18 |  9.34it/s
T51/51, E100/250 => loss: 0.498: :  17% | 3/18 |  9.34it/s
T51/51, E100/250 => loss: 0.498: :  22% | 4/18 |  9.28it/s
T51/51, E100/250 => loss: 0.5: :  22% | 4/18 |  9.28it/s  
T51/51, E100/250 => loss: 0.5: :  28% | 5/18 |  9.25it/s
T51/51, E100/250 => loss: 0.5: :  28% | 5/18 |  9.25it/s
T51/51, E100/250 => loss: 0.5: :  33% | 6/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  33% | 6/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  39% | 7/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  39% | 7/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  44% | 8/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  44% | 8/18 |  9.23it/s
T51/51, E100/250 => loss: 0.501: :  50% | 9/18 |  9.21it/s
T51/51, E100/250 => loss: 0.502: :  50% | 9/18 |  9.21it/s
T51/51, E100/250 => loss: 0.502: :  56% | 10/18 |  9.18it/s
T51/51, E100/250 => loss: 0.502: :  56% | 10/18 |  9.18it/s
T51/51, E100/250 => loss: 0.502: :  61% | 11/18 |  9.14it/s
T51/51, E100/250 => loss: 0.501: :  61% | 11/18 |  9.14it/s
T51/51, E100/250 => loss: 0.501: :  67% | 12/18 |  9.09it/s
T51/51, E100/250 => loss: 0.502: :  67% | 12/18 |  9.09it/s
T51/51, E100/250 => loss: 0.502: :  72% | 13/18 |  9.04it/s
T51/51, E100/250 => loss: 0.502: :  72% | 13/18 |  9.04it/s
T51/51, E100/250 => loss: 0.502: :  78% | 14/18 |  8.99it/s
T51/51, E100/250 => loss: 0.502: :  78% | 14/18 |  8.99it/s
T51/51, E100/250 => loss: 0.502: :  83% | 15/18 |  8.95it/s
T51/51, E100/250 => loss: 0.502: :  83% | 15/18 |  8.95it/s
T51/51, E100/250 => loss: 0.502: :  89% | 16/18 |  8.92it/s
T51/51, E100/250 => loss: 0.502: :  89% | 16/18 |  8.92it/s
T51/51, E100/250 => loss: 0.502: :  94% | 17/18 |  8.90it/s
T51/51, E100/250 => loss: 0.503: :  94% | 17/18 |  8.90it/s
T51/51, E100/250 => loss: 0.503: : 100% | 18/18 |  9.25it/s

  0% | 0/18 | ?it/s
T51/51, E101/250 => loss: 0.497: :   0% | 0/18 | ?it/s
T51/51, E101/250 => loss: 0.497: :   6% | 1/18 |  9.60it/s
T51/51, E101/250 => loss: 0.496: :   6% | 1/18 |  9.60it/s
T51/51, E101/250 => loss: 0.496: :  11% | 2/18 |  9.42it/s
T51/51, E101/250 => loss: 0.497: :  11% | 2/18 |  9.42it/s
T51/51, E101/250 => loss: 0.497: :  17% | 3/18 |  9.30it/s
T51/51, E101/250 => loss: 0.499: :  17% | 3/18 |  9.30it/s
T51/51, E101/250 => loss: 0.499: :  22% | 4/18 |  9.22it/s
T51/51, E101/250 => loss: 0.499: :  22% | 4/18 |  9.22it/s
T51/51, E101/250 => loss: 0.499: :  28% | 5/18 |  9.16it/s
T51/51, E101/250 => loss: 0.5: :  28% | 5/18 |  9.16it/s  
T51/51, E101/250 => loss: 0.5: :  33% | 6/18 |  9.13it/s
T51/51, E101/250 => loss: 0.5: :  33% | 6/18 |  9.13it/s
T51/51, E101/250 => loss: 0.5: :  39% | 7/18 |  9.11it/s
T51/51, E101/250 => loss: 0.5: :  39% | 7/18 |  9.11it/s
T51/51, E101/250 => loss: 0.5: :  44% | 8/18 |  9.12it/s
T51/51, E101/250 => loss: 0.5: :  44% | 8/18 |  9.12it/s
T51/51, E101/250 => loss: 0.5: :  50% | 9/18 |  9.11it/s
T51/51, E101/250 => loss: 0.5: :  50% | 9/18 |  9.11it/s
T51/51, E101/250 => loss: 0.5: :  56% | 10/18 |  9.09it/s
T51/51, E101/250 => loss: 0.5: :  56% | 10/18 |  9.09it/s
T51/51, E101/250 => loss: 0.5: :  61% | 11/18 |  9.06it/s
T51/51, E101/250 => loss: 0.5: :  61% | 11/18 |  9.06it/s
T51/51, E101/250 => loss: 0.5: :  67% | 12/18 |  9.04it/s
T51/51, E101/250 => loss: 0.5: :  67% | 12/18 |  9.04it/s
T51/51, E101/250 => loss: 0.5: :  72% | 13/18 |  9.02it/s
T51/51, E101/250 => loss: 0.5: :  72% | 13/18 |  9.02it/s
T51/51, E101/250 => loss: 0.5: :  78% | 14/18 |  9.00it/s
T51/51, E101/250 => loss: 0.5: :  78% | 14/18 |  9.00it/s
T51/51, E101/250 => loss: 0.5: :  83% | 15/18 |  9.00it/s
T51/51, E101/250 => loss: 0.501: :  83% | 15/18 |  9.00it/s
T51/51, E101/250 => loss: 0.501: :  89% | 16/18 |  8.99it/s
T51/51, E101/250 => loss: 0.501: :  89% | 16/18 |  8.99it/s
T51/51, E101/250 => loss: 0.501: :  94% | 17/18 |  8.99it/s
T51/51, E101/250 => loss: 0.501: :  94% | 17/18 |  8.99it/s
T51/51, E101/250 => loss: 0.501: : 100% | 18/18 |  9.23it/s

  0% | 0/18 | ?it/s
T51/51, E102/250 => loss: 0.495: :   0% | 0/18 | ?it/s
